CallTimes	TotalTime	InitTime	GenVoltageTime	GenLFTime	CheckQTime	CheckConnectTime	0	1	2	3	4	5	4Rate	0time	1time	2time	3time	4time	5time	nSuccessCase
20000001	123757	0	19276	50130	50956	52696	20000001	0	0	0	0	1.0	123751	0	0	0	0	0	20000001	20000001
21000001	130001	0	20245	52624	53490	55388	21000001	0	0	0	0	1.0	129995	0	0	0	0	0	21000001	21000001
22000001	136225	0	21253	55100	56008	58041	22000001	0	0	0	0	1.0	136219	0	0	0	0	0	22000001	22000001
23000001	142447	0	22210	57611	58554	60720	23000001	0	0	0	0	1.0	142441	0	0	0	0	0	23000001	23000001
24000001	148647	0	23164	60142	61112	63352	24000001	0	0	0	0	1.0	148641	0	0	0	0	0	24000001	24000001
25000001	154917	0	24148	62694	63702	66008	25000001	0	0	0	0	1.0	154911	0	0	0	0	0	25000001	25000001
26000001	161083	0	25107	65273	66317	68557	26000001	0	0	0	0	1.0	161077	0	0	0	0	0	26000001	26000001
27000001	167255	0	26104	67762	68844	71168	27000001	0	0	0	0	1.0	167249	0	0	0	0	0	27000001	27000001
28000001	173421	0	27077	70278	71406	73751	28000001	0	0	0	0	1.0	173415	0	0	0	0	0	28000001	28000001
29000001	179576	0	28029	72784	73944	76380	29000001	0	0	0	0	1.0	179570	0	0	0	0	0	29000001	29000001
30000001	185778	0	28939	75370	76569	79009	30000001	0	0	0	0	1.0	185772	0	0	0	0	0	30000001	30000001
31000001	191944	0	29921	77840	79085	81632	31000001	0	0	0	0	1.0	191938	0	0	0	0	0	31000001	31000001
32000001	198124	0	30905	80307	81594	84278	32000001	0	0	0	0	1.0	198118	0	0	0	0	0	32000001	32000001
33000001	204312	0	31912	82792	84120	86887	33000001	0	0	0	0	1.0	204306	0	0	0	0	0	33000001	33000001
34000001	210467	0	32977	85201	86568	89482	34000001	0	0	0	0	1.0	210461	0	0	0	0	0	34000001	34000001
35000001	216638	0	33961	87733	89147	92046	35000001	0	0	0	0	1.0	216632	0	0	0	0	0	35000001	35000001
36000001	222882	0	34941	90278	91727	94685	36000001	0	0	0	0	1.0	222876	0	0	0	0	0	36000001	36000001
37000001	229207	0	35903	92841	94335	97401	37000001	0	0	0	0	1.0	229201	0	0	0	0	0	37000001	37000001
38000001	235415	0	36899	95360	96897	100007	38000001	0	0	0	0	1.0	235409	0	0	0	0	0	38000001	38000001
39000001	241622	0	37865	97870	99457	102644	39000001	0	0	0	0	1.0	241616	0	0	0	0	0	39000001	39000001
40000001	247810	0	38859	100339	101962	105300	40000001	0	0	0	0	1.0	247804	0	0	0	0	0	40000001	40000001
41000001	253966	0	39887	102863	104517	107841	41000001	0	0	0	0	1.0	253960	0	0	0	0	0	41000001	41000001
42000001	260105	0	40863	105374	107061	110421	42000001	0	0	0	0	1.0	260099	0	0	0	0	0	42000001	42000001
43000001	266276	0	41864	107878	109608	113004	43000001	0	0	0	0	1.0	266270	0	0	0	0	0	43000001	43000001
44000001	272434	0	42791	110397	112157	115647	44000001	0	0	0	0	1.0	272428	0	0	0	0	0	44000001	44000001
45000001	278615	0	43782	112915	114723	118231	45000001	0	0	0	0	1.0	278609	0	0	0	0	0	45000001	45000001
46000001	285142	0	44748	115548	117415	121061	46000001	0	0	0	0	1.0	285136	0	0	0	0	0	46000001	46000001
47000001	291306	0	45755	118074	119976	123615	47000001	0	0	0	0	1.0	291300	0	0	0	0	0	47000001	47000001
48000001	297458	0	46701	120572	122514	126255	48000001	0	0	0	0	1.0	297452	0	0	0	0	0	48000001	48000001
49000001	304000	0	47681	123232	125223	129062	49000001	0	0	0	0	1.0	303994	0	0	0	0	0	49000001	49000001
50000001	310264	0	48655	125775	127806	131729	50000001	0	0	0	0	1.0	310258	0	0	0	0	0	50000001	50000001
51000001	316566	0	49574	128375	130449	134415	51000001	0	0	0	0	1.0	316560	0	0	0	0	0	51000001	51000001
52000001	322840	0	50535	130917	133028	137113	52000001	0	0	0	0	1.0	322834	0	0	0	0	0	52000001	52000001
53000001	329132	0	51523	133468	135630	139765	53000001	0	0	0	0	1.0	329126	0	0	0	0	0	53000001	53000001
54000001	335353	0	52505	136016	138215	142385	54000001	0	0	0	0	1.0	335347	0	0	0	0	0	54000001	54000001
55000001	341559	0	53451	138568	140802	145015	55000001	0	0	0	0	1.0	341553	0	0	0	0	0	55000001	55000001
56000001	347679	0	54415	141077	143359	147573	56000001	0	0	0	0	1.0	347673	0	0	0	0	0	56000001	56000001
57000001	353851	0	55395	143512	145825	150262	57000001	0	0	0	0	1.0	353845	0	0	0	0	0	57000001	57000001
58000001	360053	0	56388	146037	148387	152864	58000001	0	0	0	0	1.0	360047	0	0	0	0	0	58000001	58000001
59000001	366224	0	57356	148557	150943	155467	59000001	0	0	0	0	1.0	366218	0	0	0	0	0	59000001	59000001
60000001	372403	0	58300	151039	153473	158121	60000001	0	0	0	0	1.0	372397	0	0	0	0	0	60000001	60000001
61000001	378617	0	59324	153488	155971	160768	61000001	0	0	0	0	1.0	378611	0	0	0	0	0	61000001	61000001
62000001	384823	0	60361	155952	158477	163391	62000001	0	0	0	0	1.0	384817	0	0	0	0	0	62000001	62000001
63000001	391308	0	61290	158589	161146	166224	63000001	0	0	0	0	1.0	391302	0	0	0	0	0	63000001	63000001
64000001	397483	0	62217	161121	163731	168846	64000001	0	0	0	0	1.0	397477	0	0	0	0	0	64000001	64000001
65000001	403703	0	63176	163658	166304	171492	65000001	0	0	0	0	1.0	403697	0	0	0	0	0	65000001	65000001
66000001	409890	0	64104	166170	168857	174158	66000001	0	0	0	0	1.0	409884	0	0	0	0	0	66000001	66000001
67000001	416342	0	65045	168731	171462	177002	67000001	0	0	0	0	1.0	416336	0	0	0	0	0	67000001	67000001
67108864	417043	0	65154	169018	171757	177299	67108864	0	0	0	0	1.0	417037	0	0	0	0	0	67108864	67108864
